% # columns="iter, evals, sigma, 0, fitness, xbest" seed=538047, Mon Dec  4 13:05:15 2017, <python>{}</python>
1 8 3.89114353923 0 6049.42492932 0.971283497146 4.32781441119 4.83336659342 4.15313572141
2 16 3.83370390768 0 3950.89073148 1.22663423322 1.71009544626 1.66522540285 6.43596484668
3 24 4.22868987476 0 3398.80275447 5.61060874625 2.13055241342 1.18255038766 3.07347903676
4 32 3.77861305038 0 3437.67509927 3.00704266064 1.34886854791 3.36904359742 8.46657602833
5 40 3.1303397904 0 3220.01268856 3.78290355682 1.64852871187 3.07749366087 8.4203926928
6 48 3.02470002001 0 3703.46329787 3.83398497718 0.510534990189 7.24874411464 4.4156882366
7 56 3.04238466931 0 3918.51900646 3.83754663892 3.65149034085 5.37902933514 6.79049227348
8 64 2.99026937568 0 3183.0866735 3.89939068406 1.20150318554 2.66533180889 8.95844464961
9 72 2.41714822481 0 3268.02706851 3.74926711299 0.486097824453 2.73149393386 9.98103860555
10 80 2.58845061762 0 3225.18515845 2.92669008315 0.39771823842 0.49111072045 5.20217968151
11 88 2.88913075282 0 3237.99280307 3.01200771133 1.22023151198 0.40888232222 7.02454442184
12 96 2.41600584354 0 3426.19832802 2.82487578145 0.58922035146 1.77987935916 9.99632622628
13 104 2.05153414452 0 3147.09537267 4.03821405108 0.291709100117 2.77911876504 7.2389942102
14 112 1.65031695919 0 3391.59374799 3.36705588609 0.0338090174438 1.31489998605 9.87071393228
15 120 1.60049806919 0 3236.10430939 3.78455520943 0.752194601956 1.44051475251 9.99825542581
16 128 1.70133227691 0 3185.75315638 4.10781474081 0.465741723057 0.972482130154 8.37524882626
17 136 1.83087025842 0 3125.65579298 3.72669285731 0.842246828277 2.10145768735 7.15482818374
18 144 1.80468807525 0 3116.26783765 3.86767526662 1.47688271291 1.41305229141 7.13473873301
19 152 1.54659639253 0 3031.94934191 4.08467744966 0.600658330658 1.15454806585 5.78009745849
20 160 1.61148203449 0 3176.97217905 4.39091492612 0.104809870737 1.05513688863 6.28316820086
21 168 1.57741025377 0 3101.72695749 3.99212604823 0.336209302886 1.36493468655 6.56936258932
22 176 1.55229168009 0 3087.95532886 3.96591312277 0.524077299033 2.65702024966 6.70503888101
23 184 1.47681354694 0 3038.62022068 4.37439883258 0.780327911785 1.56527627725 5.00986298864
24 192 1.3953668987 0 3156.706079 4.39911522857 0.402913760351 2.94176403085 4.13373783755
25 200 1.27856765826 0 2936.49676463 4.15926424368 0.423854781439 3.07364292714 2.81122538498
26 208 1.21518550289 0 2923.31966631 4.0670127644 1.03337445525 2.98055460172 4.24870921741
27 216 1.13027264567 0 2887.14015448 3.86901786398 0.95796861849 2.94858344654 3.53995975454
28 224 0.983938913462 0 2865.29841389 3.92262397114 1.10257051581 2.80715865826 3.67538284593
29 232 0.911047851182 0 2849.12728459 3.88220909713 0.895048866101 1.93049538855 3.63747631578
30 240 1.06860201143 0 2621.73632786 4.0411531857 1.2029651181 1.88688037213 1.92133264118
31 248 1.18033875436 0 2715.93307082 3.99285185734 0.458326253577 1.67581062175 2.31696103755
32 256 1.24403501419 0 2659.38957117 3.97092243285 0.653659785948 2.4810908585 1.87236368214
33 264 1.00428652525 0 2638.01263111 3.98114116154 0.589302048883 2.28163024885 1.85918284424
34 272 0.993682323691 0 2691.67774161 3.87746776838 1.4674344119 1.83123105097 1.68317345582
35 280 0.930853729783 0 2649.99658942 4.06517672862 1.04389823853 2.41944777154 1.73605768954
36 288 0.804224617546 0 2613.22924923 4.0815943232 0.860535078997 2.20807513515 1.26193912025
37 296 0.667531640693 0 2611.81335803 4.02389170076 0.740670677982 2.24125242039 1.78414120136
38 304 0.631309520006 0 2537.20022865 3.99128857514 0.751453317126 1.95885703213 1.35329632988
39 312 0.625807138245 0 2532.76844261 4.01300001716 0.614212249345 2.09222248292 1.11633603145
40 320 0.556173062889 0 2540.73704527 4.02363581598 0.684049016212 2.15528318562 1.21369349444
41 328 0.458730478878 0 2539.25317567 3.97282086665 0.814557755381 2.06031939129 1.34205474707
42 336 0.524115941018 0 2500.56356985 3.99218650421 1.19072299004 2.02125740136 0.871435316674
43 344 0.512920164989 0 2521.79209795 4.0437736098 0.993210220766 2.00034499532 1.08806593388
44 352 0.521929220077 0 2512.32747317 4.01399273772 1.37116995498 1.97413598516 1.02863373771
