% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=538047, Mon Dec  4 13:05:15 2017, <python>{}</python>
1 8 3.89114353923 1.0000375007 6049.42492932 6.0494249293188877e+03 10156.8008863 11988.2135016   
2 16 3.83370390768 1.18586331114 3950.89073148 3.9508907314787393e+03 7361.110066 8744.1730104   
3 24 4.22868987476 1.38370741893 3398.80275447 3.3988027544718866e+03 4915.72614195 24041.3662256   
4 32 3.77861305038 1.31150652844 3398.80275447 3.4376750992670636e+03 6308.64202028 12229.6472363   
5 40 3.1303397904 1.41461609506 3220.01268856 3.2200126885605641e+03 4234.19840168 6899.05612015   
6 48 3.02470002001 1.42937746963 3220.01268856 3.7034632978726736e+03 4193.94509626 7417.90698218   
7 56 3.04238466931 1.56213853461 3220.01268856 3.9185190064630851e+03 4574.23367434 5457.66913975   
8 64 2.99026937568 1.68577191067 3183.0866735 3.1830866734979445e+03 4956.80076615 9486.89135885   
9 72 2.41714822481 1.7260547547 3183.0866735 3.2680270685086980e+03 4698.71033572 5850.81749962   
10 80 2.58845061762 1.72366459341 3183.0866735 3.2251851584510996e+03 3555.08805504 4345.53144662   
11 88 2.88913075282 2.04094813593 3183.0866735 3.2379928030748765e+03 3573.53473046 4046.43598388   
12 96 2.41600584354 2.65405601564 3183.0866735 3.4261983280210379e+03 3793.69005904 4741.02496888   
13 104 2.05153414452 2.66323188058 3147.09537267 3.1470953726703478e+03 3455.29456332 3974.45046257   
14 112 1.65031695919 2.94056900203 3147.09537267 3.3915937479946706e+03 3558.69321667 4670.35307232   
15 120 1.60049806919 2.73082477301 3147.09537267 3.2361043093917797e+03 3520.4442674 3615.29176001   
16 128 1.70133227691 2.99520753448 3147.09537267 3.1857531563783227e+03 3314.38876396 3561.52617604   
17 136 1.83087025842 2.8455931779 3125.65579298 3.1256557929762976e+03 3233.43090017 3315.21314212   
18 144 1.80468807525 3.30467684278 3116.26783765 3.1162678376501922e+03 3316.44452494 3614.07923983   
19 152 1.54659639253 3.96363412933 3031.94934191 3.0319493419135088e+03 3347.79472719 3643.50493461   
20 160 1.61148203449 4.43864171279 3031.94934191 3.1769721790486915e+03 3239.36051708 3352.39728888   
21 168 1.57741025377 4.66545371831 3031.94934191 3.1017269574940019e+03 3154.27206378 3335.99382261   
22 176 1.55229168009 4.49132435326 3031.94934191 3.0879553288623201e+03 3231.47665046 3322.86956226   
23 184 1.47681354694 4.66315035396 3031.94934191 3.0386202206839880e+03 3198.20971985 4099.7839781   
24 192 1.3953668987 5.58037082618 3031.94934191 3.1567060789972033e+03 3215.32299594 16668.6874714   
25 200 1.27856765826 5.35464404684 2936.49676463 2.9364967646293917e+03 3113.28791053 10434.920533   
26 208 1.21518550289 5.13632435497 2923.31966631 2.9233196663107819e+03 3104.78640331 3994.44435437   
27 216 1.13027264567 4.67971468029 2887.14015448 2.8871401544815753e+03 3097.85614154 3400.42068471   
28 224 0.983938913462 4.83183444756 2865.29841389 2.8652984138868396e+03 3148.038161 3486.9848297   
29 232 0.911047851182 5.79240243977 2849.12728459 2.8491272845870590e+03 2954.79557014 3129.59190545   
30 240 1.06860201143 6.08127168514 2621.73632786 2.6217363278641142e+03 2872.12867589 3209.92710496   
31 248 1.18033875436 6.61582956048 2621.73632786 2.7159330708242401e+03 2835.24655114 3084.46405429   
32 256 1.24403501419 7.72152142483 2621.73632786 2.6593895711690684e+03 2984.88043255 4151.91221135   
33 264 1.00428652525 8.56005076118 2621.73632786 2.6380126311090753e+03 2932.37173813 15262.3709566   
34 272 0.993682323691 7.95291951373 2621.73632786 2.6916777416060172e+03 2910.77196182 3052.72576859   
35 280 0.930853729783 8.29598744154 2621.73632786 2.6499965894178245e+03 2780.53995351 2925.5823943   
36 288 0.804224617546 8.94961371504 2613.22924923 2.6132292492323463e+03 2769.23206173 2904.43461315   
37 296 0.667531640693 7.52356298664 2611.81335803 2.6118133580279964e+03 2930.09579314 6872.22659719   
38 304 0.631309520006 6.91301456721 2537.20022865 2.5372002286487004e+03 2624.45507455 2993.1391738   
39 312 0.625807138245 6.49645480844 2532.76844261 2.5327684426114993e+03 2633.3944477 2718.21948549   
40 320 0.556173062889 7.44129175432 2532.76844261 2.5407370452678160e+03 2636.49865172 2702.94435564   
41 328 0.458730478878 8.3980990489 2532.76844261 2.5392531756683843e+03 2561.80935233 2672.5859844   
42 336 0.524115941018 8.16219659454 2500.56356985 2.5005635698453420e+03 2550.71857119 2583.54114562   
43 344 0.512920164989 8.49330330478 2500.56356985 2.5217920979502919e+03 2610.86352946 2929.69860315   
44 352 0.521929220077 8.32901968409 2500.56356985 2.5123274731684537e+03 2568.86545781 2728.36928721   
45 360 0.470925638912 8.59605515611 2500.56356985 2.5334161958673949e+03 2543.07497308 2559.53968705   
46 368 0.465301919471 7.55718943155 2500.56356985 2.5376729053565527e+03 2562.77180704 2599.17754889   
47 376 0.392483557931 7.48566014169 2500.56356985 2.5106050031113491e+03 2567.15961617 2751.00249568   
48 384 0.321978359554 7.97697581538 2500.56356985 2.5206279163938461e+03 2543.4470027 2853.61294191   
49 392 0.2865852121 9.118333389 2500.56356985 2.5069511701135466e+03 2518.38937737 2567.89582966   
50 400 0.261290179637 9.728710671 2500.56356985 2.5135510777076734e+03 2529.54521769 2599.11005377   
51 408 0.216261091278 10.9491637519 2500.56356985 2.5023104510771577e+03 2521.00705899 2537.70784315   
52 416 0.250754989725 10.9918052896 2493.76451332 2.4937645133176329e+03 2516.13757131 2525.89102573   
53 424 0.250101954874 9.80580632638 2493.76451332 2.4968153116909102e+03 2512.39027241 2525.2261813   
54 432 0.276588767263 9.19712805912 2490.71642955 2.4907164295521320e+03 2501.82716692 2517.48702636   
55 440 0.277383156856 9.00212891488 2490.71642955 2.4953597086933537e+03 2503.49853553 2516.09824963   
56 448 0.267661808854 8.86587929978 2490.71642955 2.4918537081804902e+03 2504.60209518 2529.11945588   
57 456 0.23365814788 9.48517557689 2490.71642955 2.4908924087106725e+03 2494.5336063 2503.10131844   
58 464 0.207456406333 11.3309436009 2489.60584247 2.4896058424694575e+03 2493.28533432 2503.42428971   
59 472 0.174397455897 10.3300275973 2489.60584247 2.4913524233615053e+03 2497.11021841 2505.98605582   
60 480 0.152767618527 9.42371223255 2489.60584247 2.4897783529945696e+03 2491.41493432 2493.58910183   
61 488 0.121156313153 11.649457932 2489.60584247 2.4897491164355542e+03 2492.06624656 2492.77710324   
62 496 0.105733862197 11.8373553087 2489.60584247 2.4899766658779695e+03 2490.56054877 2492.414476   
63 504 0.0972273399322 12.1198425849 2489.60584247 2.4899542939298558e+03 2490.90964466 2492.1658457   
64 512 0.085234364348 11.0778720935 2489.60584247 2.4896279286783097e+03 2490.16233645 2491.02702815   
65 520 0.0740975511854 11.3100163899 2489.60584247 2.4897347218142445e+03 2490.12874307 2490.7281007   
66 528 0.0639040766401 11.3774185778 2489.58683065 2.4895868306532143e+03 2489.7123847 2490.1431381   
67 536 0.0559531834361 10.8473762916 2489.56751681 2.4895675168051775e+03 2489.66130737 2489.79769235   
68 544 0.0522675757139 10.7708298938 2489.49740277 2.4894974027747862e+03 2489.60669341 2490.07402954   
69 552 0.0429652235276 11.8196304811 2489.49740277 2.4895384566337480e+03 2489.61112046 2489.87433746   
70 560 0.0366974420073 10.7269040437 2489.49740277 2.4895179591474821e+03 2489.59351264 2489.68779472   
71 568 0.0296012024595 11.8839704684 2489.49672536 2.4894967253635259e+03 2489.53498268 2489.57865008   
72 576 0.0259986112894 12.3301199393 2489.49672536 2.4895020062741373e+03 2489.52400749 2489.5751462   
73 584 0.0209158252154 11.1490999776 2489.49227581 2.4894922758147727e+03 2489.52242409 2489.53052973   
74 592 0.0178705212102 10.9534695609 2489.49211385 2.4894921138490772e+03 2489.50873456 2489.53577406   
75 600 0.0186702766181 10.6156936091 2489.48836775 2.4894883677541047e+03 2489.49505662 2489.51378848   
76 608 0.0177645709292 10.6154768307 2489.48836775 2.4894890740465994e+03 2489.49919197 2489.50661681   
77 616 0.0161710301322 10.6335768917 2489.48836775 2.4894895325906759e+03 2489.49272255 2489.50149539   
78 624 0.0141374837831 11.363202591 2489.48817853 2.4894881785290740e+03 2489.49487732 2489.49748211   
79 632 0.0126373206503 11.092262351 2489.48817853 2.4894886773369903e+03 2489.49218539 2489.50296353   
80 640 0.0112576883869 10.8425181648 2489.48817853 2.4894882424587054e+03 2489.49017086 2489.49466196   
81 648 0.00954820028188 10.2489636284 2489.48817853 2.4894883926753078e+03 2489.49049909 2489.49334636   
82 656 0.0078455741008 9.64441197342 2489.48814303 2.4894881430303608e+03 2489.48923921 2489.49265601   
83 664 0.00710267976881 9.63611201251 2489.48814303 2.4894882345855053e+03 2489.48860805 2489.48902853   
84 672 0.00621296092239 9.26028264491 2489.48795314 2.4894879531407014e+03 2489.4881789 2489.48941098   
85 680 0.00541738508204 9.53659899385 2489.48794753 2.4894879475315174e+03 2489.48808129 2489.48833726   
86 688 0.00474114233349 9.06518165747 2489.48787231 2.4894878723095562e+03 2489.48800316 2489.48844689   
87 696 0.00393789699992 8.91890813688 2489.48784349 2.4894878434901098e+03 2489.48790881 2489.4881853   
88 704 0.0040301734902 9.74691636195 2489.48779084 2.4894877908419885e+03 2489.48784089 2489.48812117   
89 712 0.00408517478903 10.895406578 2489.48777518 2.4894877751798908e+03 2489.48791042 2489.48799726   
90 720 0.00348616973161 12.5826740147 2489.48775789 2.4894877578856913e+03 2489.48784559 2489.48787777   
91 728 0.00342120559799 13.0279772583 2489.48775258 2.4894877525790175e+03 2489.48785211 2489.48791531   
